,weak-synoptic,weak-syn-afternoon-rainfall,CWVatDongsha,CWVatNETW,WSatBanqiao,WSatNETW,CrossStraitUatNWTW,UatNETW,swUatDongSha,swUatDongShaNaN,sUatNETW,sUatNETWNaN,swDEPTHatNETW,MSEatNETW,swLAYERatSWTW,IVTatDongSha,IVTatDongShaNaN,LeeVortex,CAPEatNETW,CRHatNETW,deltaCWVatTW,deltaLTSatSWTW,zetaatETW,seUatETW,year,month,day
0,0,0,53.66465006,61.82348265,5.1154727,9.126091471,-1.631433121,3.905942807,0,1,3.650201283,0,0,342717.2571,0,0,1,2.76E-05,420.2603573,0.902444475,13.37964778,-0.57245364,1,-1,2018,9,9
0,0,0,53.56439365,55.96312161,8.449069199,12.73993478,-3.023545809,7.065958574,0,1,9.206682275,0,0,341319.9031,0,0,1,5.74E-05,12.47339951,0.863557107,2.308195264,0.899329621,1,-1,2018,9,10
0,0,0,51.79420021,55.74375012,5.146427714,17.82379272,0.374109866,8.083726064,0,1,11.54027969,0,0,342054.8498,0.222222222,0,1,-0.000116462,769.6696246,0.73343495,12.16748679,0.774045025,1,-1,2018,9,11
0,1,1,55.30888037,53.507213,5.549300913,18.88677564,2.158377865,5.449365614,9.419704155,0,8.242958786,0,0,341011.5975,1,192.5095715,0,3.64E-06,1070.636511,0.690965789,10.8348115,1.130110204,1,-1,2018,9,12
0,1,0,53.27744915,44.57569964,2.827769205,5.451641661,-2.203773232,4.69646784,0,1,6.410537755,0,0,336120.5334,0,0,1,-5.94E-05,1016.342915,0.466002347,3.934907462,-0.056558729,-1,-1,2018,9,13
0,0,0,44.82406627,39.26495008,5.181432777,2.951668842,-10.0847082,6.861692143,0,1,7.881838332,0,0,334091.3189,0,0,1,-0.000112079,408.1931434,0.375532961,-3.072860109,1.059365802,-1,-1,2018,9,14
0,0,0,61.13387501,58.82435479,1.264982761,11.50161781,-15.25278676,13.02624407,0,1,16.30618093,0,0,342683.7865,0,0,1,-9.52E-05,990.0149826,0.809957648,8.728803916,-0.569798853,1,-1,2018,9,15
0,1,0,78.84428333,63.05012791,1.392529622,18.15766452,-2.946814331,14.86619714,40.75149995,0,18.25487728,0,0,345108.2865,0.777777778,2300.260008,0,-2.07E-05,647.7744737,0.845155592,15.44941799,0.636075179,1,-1,2018,9,16
0,1,0,60.96848184,50.60490625,5.320941812,28.26254339,3.158340739,9.422155291,0,1,12.35333866,0,0,342020.0727,1,0,1,-0.000123978,1244.304084,0.668948612,9.318127488,-0.781899736,1,-1,2018,9,17
0,1,0,43.11402247,35.80538641,4.680110487,19.58701626,-5.409920878,2.646606332,0,1,4.227978855,0,0,335355.2529,0,0,1,-8.98E-07,1099.925579,0.319920117,-3.922532161,-0.062336846,-1,1,2018,9,18
0,1,0,37.40688078,39.33149547,5.817670504,18.89218141,-7.159764301,3.795938818,0,1,5.90464357,0,0,333864.5303,0,0,1,-0.00011124,628.2061917,0.423548635,-3.152572285,1.884541375,-1,1,2018,9,19
0,1,0,37.69536758,34.68384401,5.673290242,9.873643786,-6.490417955,3.715131989,0,1,4.740964263,0,0,332456.3962,0,0,1,-3.58E-05,564.5929983,0.315192435,-5.916432905,3.016894373,1,1,2018,9,20
0,1,0,50.20011735,45.33592486,5.498359594,12.45698952,-3.31623361,3.812945236,0,1,4.452817336,0,0.131089918,337220.8448,0,0,1,-1.89E-05,844.2471839,0.551380685,-2.667990985,0.70699831,1,-1,2018,9,21
0,1,1,48.17993687,49.3731948,0.982986924,6.061314181,-0.24700725,2.87316148,0,1,3.563743139,0,0,341143.1706,0,0,1,-1.05E-05,1280.979341,0.619842775,1.60079034,1.282775357,-1,1,2018,9,22
0,0,0,40.30470616,49.86086565,1.360967095,8.148014928,0.92571458,1.903995856,0,1,1.907841658,0,0,339464.8799,0,0,1,-3.23E-05,1600.128748,0.682566231,4.299274187,-0.238798591,-1,-1,2018,9,23
0,0,0,45.9869385,48.7055551,5.16700236,12.99428373,-1.478374558,7.020276765,0,1,0,1,0,337926.6514,0,0,1,2.13E-05,473.1381856,0.680622958,3.486542111,-0.44138588,-1,-1,2018,9,24
0,0,0,46.79497887,45.58661154,4.277250176,24.04033231,-3.970180141,14.52509783,0,1,0,1,0,335463.4326,0,0,1,2.41E-06,46.29806863,0.663583425,-1.780684357,0.206997231,-1,-1,2018,9,25
0,1,0,40.92304029,48.71797529,6.448355586,16.70834185,-4.524801151,17.26362114,0,1,0,1,0,337642.1416,0,0,1,-2.73E-05,4.184855941,0.680399286,-4.796651144,0.74963393,-1,-1,2018,9,26
0,0,0,31.83665744,50.1468991,5.259702546,15.27676498,-6.379490634,17.0971494,0,1,0,1,0,337812.8028,0,0,1,-4.61E-05,36.28469002,0.701197662,0.083225725,1.531800347,-1,-1,2018,9,27
0,0,0,44.55794805,49.78771915,3.120052102,21.13536165,-6.143076343,20.07707196,0,1,0,1,0,338068.1516,0,0,1,-1.44E-05,11.93123264,0.727118759,-1.52785102,1.433065777,-1,-1,2018,9,28
0,0,0,49.01114319,47.79405327,2.800910136,17.70104458,-4.126852245,22.97068653,0,1,0,1,0,336416.6811,0,0,1,1.79E-05,0,0.690609909,-2.459167323,1.110985099,-1,-1,2018,9,29
0,1,0,39.96986647,26.65828056,10.24152313,9.542825843,2.145465427,12.46027002,0,1,0,1,0,323688.7759,0.222222222,0,1,3.95E-06,0,0.300747899,-20.3208817,1.235675849,-1,-1,2018,9,30
0,0,0,43.74934112,21.13213767,13.55878245,20.53379646,-0.882523692,5.449181955,0,1,0,1,0,319269.0523,0.111111111,0,1,-2.09E-06,0,0.166873046,-23.30794682,0.61276179,-1,-1,2018,10,1
0,0,0,44.19864316,24.6712838,9.049186894,16.38288291,0.03861821,10.6248454,0,1,0,1,0,319696.9678,0,0,1,5.79E-06,0,0.28757457,-18.90028478,-1.118402727,-1,-1,2018,10,2
0,1,0,32.30943145,28.74110269,10.6426171,17.30494581,0.375139359,12.3361308,0,1,0,1,0,321962.0066,0,0,1,-1.34E-05,0,0.410311823,-16.30139758,0.765300093,-1,-1,2018,10,3
0,0,0,34.25964018,39.35057991,3.814077285,21.45187703,-6.126328787,21.17960984,0,1,0,1,0,330725.4474,0,0,1,-2.73E-06,0,0.611195088,-12.82298662,2.921571197,-1,-1,2018,10,4
0,0,0,28.23477446,46.11166924,5.271890139,17.4189046,0.077298531,9.09326555,0,1,0,1,0,332174.4073,0,0,1,9.43E-05,0,0.825964816,-6.595409604,1.725849046,-1,-1,2018,10,5
0,0,0,25.1219453,37.48311227,9.186857964,6.002921487,4.130916124,7.267521763,0,1,4.429126681,0,0,332547.8197,0.222222222,0,1,4.67E-06,0,0.5202791,-12.63093189,1.970805296,1,-1,2018,10,6
0,0,0,35.25584273,43.93005878,6.248179498,5.327670577,3.295450908,2.051163433,0,1,6.604218236,0,0,335371.1193,0.222222222,0,1,7.13E-05,147.4443969,0.661223121,-6.542314726,-0.08132532,1,-1,2018,10,7
0,0,0,39.31975609,47.3831622,2.53213737,10.53507764,1.615732966,3.1987141,0,1,4.978128151,0,0,336240.6455,0,0,1,6.54E-06,161.1809841,0.774203189,-4.702195549,-0.774772864,1,-1,2018,10,8
0,0,0,36.16495962,52.25544078,5.690237441,11.56360538,2.751287583,5.751741535,0,1,2.427515646,0,0,336460.8772,0.111111111,0,1,5.12E-06,68.93045664,0.890904696,-2.635333456,-0.361523588,-1,-1,2018,10,9
0,0,0,35.19568259,48.2022388,8.592464455,24.48084702,3.774454347,9.123566556,0,1,5.026670974,0,0,332979.0358,0,0,1,-1.41E-05,27.57386245,0.890763224,-3.665287513,-0.209210807,-1,-1,2018,10,10
0,0,0,38.92114007,49.0554187,16.10243547,37.88405571,4.355985081,16.0664858,0,1,0,1,0,331690.6927,0,0,1,2.04E-05,1.163966616,0.959068819,-1.021559465,0.633156747,-1,-1,2018,10,11
0,0,0,48.42244848,41.52460323,18.8159603,47.17480179,8.668945127,13.44014294,0,1,4.344077319,0,0,326790.7593,0.111111111,0,1,5.81E-06,5.06843254,0.916679304,-6.160360761,-0.524513664,-1,-1,2018,10,12
0,0,0,48.45091455,41.19788965,16.2076337,41.90602908,8.729327969,10.03609876,0,1,4.615515401,0,0,328378.4228,0,0,1,-4.70E-05,0,0.84779899,-7.459863648,-0.685132413,-1,-1,2018,10,13
0,0,0,48.12813872,50.62351467,10.22385358,32.53292177,7.585864861,9.600761906,0,1,9.190643643,0,0,335146.2507,0,0,1,-7.91E-05,-3.48323928,0.914110646,2.513114492,0.801528831,1,-1,2018,10,14
0,0,0,45.9716047,45.04854592,9.406827558,20.41107218,5.831805665,11.51158403,0,1,0,1,0,332527.7174,0,0,1,-8.01E-07,0,0.736828152,0.449444806,2.112136385,-1,-1,2018,10,15
0,1,1,43.56859666,49.37565261,3.490006652,23.26447643,7.770569968,4.186185937,0,1,7.942902072,0,0,335966.4275,0,0,1,2.76E-06,117.6038651,0.83326231,3.062417684,2.45865304,-1,-1,2018,10,16
0,0,0,44.79116389,46.02557796,16.57260187,37.51111348,6.160836417,10.38853314,0,1,1.841232093,0,0,331798.2246,0,0,1,4.74E-06,0,0.866609098,-1.407978458,0.899541778,-1,-1,2018,10,17
0,0,0,51.91885012,35.24822664,14.23811338,37.1692347,6.688295159,11.78718981,0,1,0,1,0,326575.0954,0,0,1,8.67E-06,0,0.693201472,-11.54786209,0.390531237,-1,-1,2018,10,18
0,0,0,43.77764283,37.04054657,20.9182263,35.40432445,8.097943079,9.729013705,0,1,1.836160436,0,0,325543.6159,0.222222222,0,1,-7.70E-05,0,0.813572828,-9.65091161,0.683798045,-1,-1,2018,10,19
0,0,0,40.74618829,35.42534423,14.03364189,30.9592322,5.952052923,7.938575122,0,1,3.874080104,0,0,326272.0408,0,0,1,-2.32E-05,0,0.67898511,-10.588163,0.402014712,-1,-1,2018,10,20
0,1,0,39.6595112,32.82615417,11.40781114,30.40117955,1.678951717,3.899144751,0,1,0,1,0,324705.2373,0,0,1,1.84E-06,0,0.600417786,-10.8066356,1.025625211,-1,-1,2018,10,21
0,1,1,38.90540932,41.08694828,5.770332555,31.30402721,5.383679136,4.381851692,0,1,4.601753049,0,0,329561.6958,0,0,1,8.79E-06,0,0.754758949,-3.185264672,0.448240281,-1,1,2018,10,22
0,0,0,38.98748864,41.75657463,5.791171881,24.52976925,3.944867587,1.507860551,0,1,5.080035908,0,0,330002.9594,0,0,1,-1.09E-06,0.577890095,0.665304825,-5.246413119,1.43158068,-1,-1,2018,10,23
0,0,0,38.31128684,44.19762953,13.07063185,23.71843491,2.64923797,7.105608096,0,1,3.670028853,0,0,329792.7719,0,0,1,4.25E-06,4.790845703,0.736248836,-3.784982926,1.738591582,-1,-1,2018,10,24
0,1,0,43.96128654,42.81282969,7.51121465,19.11766989,4.285648041,5.63647871,0,1,4.010435491,0,0,329674.7537,0,0,1,-2.59E-05,0,0.701167209,-2.553507771,1.703900703,-1,-1,2018,10,25
0,0,0,37.40143727,45.57751377,2.456126144,15.19732948,3.462607869,2.618646526,0,1,3.839909527,0,0,333688.7128,0,0,1,9.85E-07,1.742209754,0.755617354,-1.352702926,1.80102678,-1,-1,2018,10,26
0,0,0,38.52621018,25.76580488,15.41100523,26.58744278,2.828640433,14.72606146,0,1,0,1,0,321019.6724,0,0,1,-8.60E-06,0,0.403703126,-20.32563931,0.759013286,-1,-1,2018,10,27
0,0,0,22.47688205,13.68379962,10.642468,27.59440569,-1.269083085,12.17511621,0,1,0,1,0,311142.7053,0,0,1,2.55E-06,0,0.096375753,-31.18385,0.896214944,-1,-1,2018,10,28
0,0,0,17.79803392,13.62096522,8.408181618,23.63009634,-5.162728449,10.56256978,0,1,0,1,0,313059.2184,0,0,1,3.70E-06,0,0.087158675,-32.98064096,1.915161586,-1,-1,2018,10,29
0,0,0,26.4352004,32.46574531,14.17756382,22.85200945,-2.850081341,10.52020575,0,1,6.140324942,0,0,324692.4698,0,0,1,-1.30E-05,0,0.528883579,-22.51710786,2.88588358,-1,-1,2018,10,30
0,0,0,51.89306995,46.8646619,13.49863159,36.22717824,0.733574857,15.30866061,0,1,10.67768473,0,0,330807.5725,0,0,1,-1.31E-05,0.645616525,0.869980042,-3.796630226,1.685175156,-1,-1,2018,10,31
0,0,0,50.95622919,54.36142303,22.65687904,25.4295461,12.51614723,8.429103078,7.103284275,0,2.450877593,0,0,334552.1343,0,283.555944,0,-1.08E-05,0,0.965670979,4.74473344,-1.217089753,1,-1,2019,5,1
0,0,0,57.46021621,37.47196923,19.28151703,50.87988412,8.980891299,8.076066634,0,1,4.674542378,0,0,321487.1452,0.333333333,0,1,-3.53E-05,0,0.760716365,-7.580089549,0.259336128,-1,-1,2019,5,2
0,0,0,50.62757146,36.94612769,16.14010021,41.72790221,4.437961521,7.920838257,0,1,0,1,0,322981.0107,0,0,1,5.51E-07,0,0.809613332,-12.87753166,0.696692146,-1,-1,2019,5,3
0,1,0,47.20584793,36.96616472,15.31474985,30.72240105,5.379791723,7.508568269,0,1,7.676538138,0,0,324444.6431,0,0,1,-0.000137303,0,0.76620826,-9.625361108,0.367619056,-1,-1,2019,5,4
0,1,1,57.3081167,37.01047669,7.01350668,54.46756433,2.28753812,4.391826028,0,1,4.933890438,0,0,325551.2599,0.111111111,0,1,-8.97E-05,0,0.688204965,-8.408597582,0.783473926,-1,-1,2019,5,5
0,0,0,55.33140918,46.67614969,13.90163097,33.03661222,10.80857732,4.428573386,0,1,0,1,0,327225.1063,0.888888889,117.1907092,0,-9.85E-05,5.663513694,0.908696467,2.749632434,1.785645671,1,-1,2019,5,6
0,0,0,57.33629093,40.64627508,25.97718661,30.3100577,7.840484042,14.73034932,0,1,6.82780312,0,0,326292.6996,0,0,1,-4.46E-07,3.727115019,0.847080726,-3.578088584,2.128337425,-1,-1,2019,5,7
0,0,0,58.88561651,50.10739673,13.27985131,28.99649038,4.206545436,3.236615724,0,1,4.654481606,0,0,331445.137,0,0,1,4.13E-05,0,0.890854088,3.181375113,0.752405979,1,-1,2019,5,8
0,0,0,63.45317865,53.81031427,6.467099903,30.23680611,5.308087315,1.733771877,4.904842816,0,3.328317791,0,0,335514.9649,0.444444444,233.9572406,0,2.65E-05,0,0.915502835,5.652576669,1.69219427,-1,-1,2019,5,9
0,0,0,54.61022495,52.28185118,9.466855567,29.27389327,7.578720915,5.115820105,0,1,5.197375386,0,0,335575.2961,0.333333333,0,1,3.82E-05,0,0.916483877,-1.178214282,2.434830147,1,-1,2019,5,10
0,0,0,51.92764363,46.00402802,7.307062365,27.06540949,9.609895121,3.282296844,0,1,4.333219799,0,0,337481.288,0.444444444,0,1,-2.60E-05,132.9032747,0.683811953,-2.063374677,1.935370677,1,-1,2019,5,11
0,1,1,52.41543186,42.48236369,6.058444548,27.65297816,3.89456823,2.854372033,0,1,4.196001652,0,0,336110.8581,0.333333333,0,1,-1.86E-05,127.1114008,0.550270604,-5.660851938,1.230799797,1,1,2019,5,12
0,1,0,54.17432172,45.72128728,5.317120607,24.22741977,7.862621813,5.547211408,3.758479059,0,6.295416482,0,0,338664.5976,1,136.6658349,0,-7.18E-06,116.9999081,0.593667896,-4.312539713,1.965505883,1,1,2019,5,13
0,1,0,59.19224911,42.01102576,6.620746312,23.58035013,7.628512299,1.508873583,3.284500864,0,7.983417466,0,0,337395.8845,1,91.87036166,0,1.92E-05,308.955922,0.524791542,-0.560616896,0.899650972,1,-1,2019,5,14
0,1,1,54.94451269,45.5310983,4.217216225,25.35908158,9.289990918,0.785033444,3.94920106,0,5.800107984,0,0,335307.3921,0.111111111,279.4752671,0,1.30E-05,63.02946154,0.530848036,6.298871128,-0.00293983,1,-1,2019,5,15
0,0,0,48.82243033,58.6373314,7.792642739,21.83807208,7.525586215,2.047953089,6.740605877,0,6.940364658,0,0,342527.7852,0,296.8929913,0,-2.14E-05,658.6185641,0.795692024,12.43962111,0.199151137,-1,-1,2019,5,16
0,0,0,41.9489857,59.62983366,8.647138441,27.28298358,14.22771464,7.935356697,10.58449231,0,9.257474988,0,0,341583.8556,0.111111111,409.9918123,0,-4.86E-05,734.0068861,0.829354254,17.25666184,-0.379063971,1,-1,2019,5,17
0,0,0,46.49057651,55.26270176,7.238134642,12.80653382,7.844737835,1.131332247,9.44542119,0,13.07639415,0,0,341866.029,0.222222222,348.4686455,0,-2.23E-05,642.0114053,0.745425056,13.01119769,-0.330143047,1,-1,2019,5,18
0,0,0,50.13889017,55.2182916,7.819415916,11.77056649,6.589374767,1.132713834,8.88251807,0,6.686983153,0,0,343615.634,0.555555556,316.8318248,0,-2.93E-05,720.8683423,0.728408148,10.81087346,-0.309108905,1,-1,2019,5,19
0,0,0,46.59325065,57.74548977,3.987579528,11.33616453,7.130954785,2.487181101,8.31888987,0,7.328960446,0,0,341089.4725,0.222222222,198.0881897,0,-5.50E-05,327.960572,0.825214162,15.94005548,-0.288719386,-1,-1,2019,5,20
0,0,0,52.6042641,37.32542034,18.46046892,17.96662618,6.15550848,9.541413836,4.084429136,0,0,1,0,324090.9394,0,0,1,-1.54E-05,0,0.71050307,-5.01905045,0.447215045,-1,-1,2019,5,21
0,1,1,55.80820904,32.09313012,6.96407941,17.54214714,4.934026534,3.377999917,0,1,0,1,0,323915.9221,0,0,1,8.47E-06,0,0.631868037,-7.978027776,-0.120880801,-1,1,2019,5,22
0,1,0,48.9160492,48.43790438,6.78015294,29.34625522,6.525107101,1.655041018,2.117432046,0,4.41437574,0,0,330680.6504,0,0,1,-1.45E-05,0,0.880291304,2.905708399,-0.081680572,-1,-1,2019,5,23
0,1,1,54.46114325,32.55736697,4.237325509,33.60007536,3.818475555,5.913882839,0,1,6.091334642,0,0,329800.8334,0,0,1,-8.72E-05,0,0.411673336,-10.02947805,-0.128236039,1,-1,2019,5,24
0,1,1,56.31022486,41.1886858,2.998783034,25.01887903,5.153884688,8.031472275,0,1,7.739014098,0,0,330766.3188,0.555555556,0,1,-7.65E-06,0,0.584431774,0.048518053,0.269558096,1,-1,2019,5,25
0,0,0,59.02607459,49.28310836,3.273216219,23.74427144,7.361376891,8.939099512,4.295664391,0,9.47934889,0,0,333552.1394,0.888888889,0,1,-0.000106065,0,0.734842976,5.18882533,-0.963888763,1,-1,2019,5,26
0,0,0,58.06401311,59.50448464,5.115396181,16.12245322,5.630845675,6.931430369,6.312379484,0,5.948719446,0,1,341481.8628,1,258.8758416,0,2.61E-05,901.6476051,0.818976918,13.16352642,-1.204800837,1,-1,2019,5,27
0,0,0,57.71351445,55.18668818,2.970308564,9.470457852,4.405078375,2.559668558,6.389303735,0,0,1,0,340092.3208,1,242.5220074,0,-1.51E-05,1074.576854,0.772823264,14.36637721,-1.456783037,1,-1,2019,5,28
0,0,0,60.07070702,52.90145899,3.942935969,12.07930457,3.26229037,8.86056037,2.189538251,0,0,1,0,333187.9805,0.333333333,59.13800144,0,7.70E-06,0,0.880434438,8.153819025,0.329259171,-1,-1,2019,5,29
0,1,1,61.79886999,51.12611199,1.951356025,15.4560559,4.122080513,3.746778754,2.66862034,0,4.066064904,0,0,335753.2369,0.555555556,27.9347233,0,-2.02E-05,0,0.77102045,6.894018249,0.345244551,1,-1,2019,5,30
0,1,0,58.18485361,57.86394443,1.255107359,10.81538259,6.043152185,1.153337933,3.409388924,0,4.095606595,0,1,341847.9723,1,183.2898514,0,-5.95E-06,397.8054466,0.838613161,10.13285885,-0.441150411,1,-1,2019,5,31
0,0,0,57.419394,59.74801957,5.465789631,15.78650482,10.11747326,2.941917867,5.353728616,0,4.960782869,0,0,341777.4266,1,365.8106188,0,-5.96E-06,442.9286843,0.83099927,15.33132486,-0.459335237,1,1,2019,6,1
0,0,0,50.14293685,61.22174131,4.904935989,10.80756227,15.74837502,1.809712249,6.218836073,0,9.733558229,0,0,342957.4777,0.333333333,336.8340652,0,1.45E-05,670.8527055,0.798151735,16.01672511,-0.243549945,1,-1,2019,6,2
0,0,0,51.97150968,52.69328991,7.671991996,7.660233514,18.61874018,3.543445071,7.082083322,0,7.34899609,0,0,340123.3615,0.666666667,407.9175082,0,-2.20E-06,351.6344839,0.687370761,10.11591878,-0.11645981,1,-1,2019,6,3
0,1,0,54.58530296,56.48370988,5.313553418,14.01518033,10.97618099,3.348743639,4.254944514,0,7.048714198,0,0,339729.7434,0.888888889,254.0000734,0,-4.86E-05,827.9795636,0.827271516,9.097414196,-0.953292363,1,-1,2019,6,4
0,1,1,50.94353656,40.44098985,8.045673462,13.91079765,6.137275343,3.193741225,0,1,4.042812435,0,0,338417.2253,0.333333333,0,1,6.75E-05,1001.780139,0.480906094,-6.025098503,-1.425770244,1,1,2019,6,5
0,1,1,47.63469412,49.51832252,1.632939746,17.25596606,10.35219744,10.79193871,0,1,8.212260887,0,1,340140.3128,1,0,1,-1.35E-09,2229.922521,0.58215722,4.250838242,-1.372461054,1,-1,2019,6,6
0,1,1,48.08713945,50.3455981,0.453982398,15.16064077,8.237971695,10.26842801,2.987632723,0,5.736597807,0,1,340415.5683,1,158.0258211,0,4.21E-05,2228.285665,0.591661642,4.296973663,-1.507105513,1,-1,2019,6,7
0,0,0,48.46999856,54.57202115,4.201323101,26.93453676,11.9296078,4.782974948,4.518641193,0,6.440403245,0,1,341205.1017,0.333333333,218.2174083,0,5.15E-05,2104.643594,0.676653801,9.215572143,-2.00580295,1,-1,2019,6,8
0,0,0,53.13149401,48.59503769,5.356750869,15.36733993,14.75716126,4.640531645,9.400611158,0,9.405308309,0,1,338125.2361,1,447.9946039,0,4.94E-05,832.3113676,0.578025421,6.620008089,-0.705672184,1,-1,2019,6,9
0,0,0,55.59546509,56.09238571,7.146382645,22.35476191,17.30050797,4.082737518,10.4528192,0,8.141970636,0,0,339446.0487,1,543.2462179,0,4.92E-05,779.5091104,0.760536956,14.95377449,-0.527977638,1,1,2019,6,10
0,0,0,52.54150049,64.83268593,6.363263737,18.82252789,13.77665832,2.028194838,8.917260581,0,8.682866488,0,0,343090.2481,0.888888889,420.4463001,0,-0.000181577,318.6959832,0.893759395,18.28234654,-0.216298841,1,-1,2019,6,11
0,0,0,55.1201239,58.68630506,5.342134647,25.2630119,4.311734857,5.304411342,5.111565765,0,6.141501563,0,0,339742.9518,0.777777778,293.9009314,0,-6.95E-05,0,0.880699315,13.17992657,0.466631504,1,-1,2019,6,12
0,0,0,53.26242424,65.40741327,7.710654856,15.99419296,14.76204942,2.962078655,8.444842737,0,6.317314527,0,0,342249.4633,1,461.7084738,0,-1.34E-06,0.979321754,0.905834812,19.86696128,-0.716448671,1,-1,2019,6,13
0,0,0,70.13057957,61.20062413,14.65825734,17.49788415,12.79592185,11.75865584,12.88470245,0,16.80349792,0,0,342326.3708,0,502.0709087,0,8.82E-05,0,0.87686894,8.352515441,0.612650816,1,-1,2019,6,14
0,0,0,39.07068068,26.98188382,11.95583328,20.66299424,2.378831208,8.144919562,0,1,0,1,0,325935.5289,0,0,1,1.40E-05,0,0.278239178,-17.0396121,1.572736443,-1,-1,2019,6,15
0,1,1,41.42102273,37.69478493,11.93976632,12.76534691,10.02738894,3.85335146,2.584871193,0,5.390888292,0,0,331610.8285,0.777777778,0,1,-6.92E-05,0,0.498291152,-12.05799589,0.652317631,1,1,2019,6,16
0,1,1,64.45330686,59.53698732,3.697402181,12.3203372,9.486067019,4.256845015,0,1,4.399211627,0,0,343748.1108,0.555555556,0,1,6.45E-05,34.81393715,0.856378178,8.679178705,-0.041885755,1,-1,2019,6,17
0,0,0,58.69475442,59.9881435,5.205447369,15.35618385,12.54907294,7.026954187,0,1,3.911818923,0,1,343902.4899,0.333333333,0,1,2.81E-05,878.2724053,0.761863002,16.24522003,0.02802621,1,-1,2019,6,18
0,1,0,49.86731208,55.00768831,2.381599636,15.19399498,10.42620896,8.742852523,6.743276956,0,7.570039313,0,1,342885.4233,0.666666667,211.6414445,0,4.70E-05,1956.176284,0.567427424,12.1223387,0.396795414,1,-1,2019,6,19
0,1,0,41.44127848,57.57302763,1.376108644,11.85006606,5.688714863,2.324822891,5.682125234,0,4.216435562,0,0,343263.2746,0.777777778,183.9704722,0,5.15E-05,2012.606737,0.650489544,12.7903763,-0.136768043,1,-1,2019,6,20
0,0,0,47.54148828,49.75893226,4.459039181,9.421114715,8.148598358,2.088588987,7.253574324,0,5.293028641,0,0,340615.0425,0.777777778,254.0628267,0,3.15E-05,1406.329967,0.530137833,9.729155367,0.028924226,1,-1,2019,6,21
0,0,0,49.01523483,55.86677402,3.933070986,14.82992692,9.831293937,4.028795138,8.194187584,0,6.666116125,0,0,341444.9742,0.666666667,348.4751893,0,-1.89E-05,1033.869803,0.681832908,18.38401526,0.578655315,1,-1,2019,6,22
0,0,0,47.84733946,56.34049447,5.480187431,16.20172924,11.48608208,0.705892017,9.348907763,0,8.677222469,0,0,340388.9492,0.666666667,383.0133515,0,-9.13E-05,327.6169285,0.672714918,17.83369449,-0.251018608,1,-1,2019,6,23
0,0,0,49.0627736,60.96403523,11.10760429,8.982835606,7.981335906,2.502029191,8.065924283,0,7.63059562,0,0,341070.9867,0.555555556,313.4389923,0,-7.83E-05,63.59328699,0.853074803,13.79095642,0.265204309,-1,-1,2019,6,24
0,1,0,52.71038955,56.80009546,6.522042319,16.91485744,12.56288934,3.828842844,5.356472145,0,5.09708297,0,0,341136.9527,0.222222222,135.5695595,0,1.85E-05,450.707618,0.777290278,11.57587157,-0.187956782,-1,1,2019,6,25
0,1,1,58.38428537,58.22783591,7.654091332,7.575575197,5.373404118,2.782045396,7.912278586,0,3.378043421,0,0,341152.1137,0.666666667,310.2314033,0,-4.84E-05,410.6782772,0.820535644,14.67860484,-0.845448401,1,1,2019,6,26
0,1,1,58.64728262,59.11242659,1.279278008,14.27873486,5.312950903,2.334224421,6.856006172,0,5.120020484,0,0.941426898,344378.9187,0.666666667,284.8776187,0,1.17E-05,882.2011737,0.836922153,14.4491988,-0.782002622,1,-1,2019,6,27
0,1,1,61.90682622,55.66016573,2.359457795,13.24814469,5.417725448,4.978296009,7.171223273,0,2.976163316,0,0.875801843,345728.1224,0.555555556,273.0932199,0,5.23E-05,1511.775276,0.682257506,12.54867212,-1.508418791,1,-1,2019,6,28
0,0,0,64.54729599,59.35807013,1.331089215,32.02637466,5.356636746,6.833998272,7.093191564,0,4.441512193,0,0.485304153,346653.3497,1,236.0350241,0,2.65E-05,1336.754982,0.651366746,15.14704918,-0.725606231,1,-1,2019,6,29
0,1,1,67.96198294,58.16694442,6.254068371,28.17304721,0.208841023,9.500968916,4.744238304,0,7.38405393,0,0.304607055,346570.9644,0.555555556,141.9335567,0,2.00E-05,796.5359526,0.644711469,14.56326051,0.048064827,1,-1,2019,6,30
0,0,0,63.30632588,53.94026296,7.5828772,12.344928,-0.321353831,6.324554526,0,1,7.708847838,0,0,345610.4472,0.888888889,0,1,-2.78E-05,1038.377398,0.558180387,13.48783451,1.042583513,1,-1,2019,7,1
0,0,0,67.70265096,65.30939359,6.48438767,14.57938693,-2.904498359,14.70710593,0,1,14.10462677,0,0,349010.2202,1,0,1,-9.54E-05,350.1614581,0.821366884,18.10312716,0.624950119,1,-1,2019,7,2
0,0,0,63.87764884,62.54639726,5.760875604,22.67657691,12.35086239,15.949054,16.31512171,0,7.805571647,0,1,344620.5062,0.666666667,892.921246,0,4.96E-05,744.9005186,0.793425315,18.45345096,-0.742931115,1,-1,2019,7,3
0,0,0,57.96173898,62.62788394,3.395449645,12.35331608,13.79512639,6.844059431,12.08003503,0,6.073961137,0,1,344335.1009,1,664.3441636,0,0.000106074,1235.609305,0.805421958,16.52941089,-0.439746678,1,-1,2019,7,4
0,0,0,53.39798537,60.70628264,5.868432716,12.8564682,16.92568986,3.252645362,12.55899756,0,11.60641193,0,0.88124108,345653.3264,1,547.96113,0,6.93E-05,1199.166936,0.707974529,17.2979872,0.31455133,1,-1,2019,7,5
